种子,数据划分,功率_W,模态,时间窗,窗起秒,窗止秒,窗起含端点,窗止含端点,实际观测点数,RMSE_摄氏度,MAE_摄氏度,有符号偏差_摄氏度,绝对误差95分位_摄氏度,绝对误差最大值_摄氏度,首观测差分RMSE_摄氏度,首观测差分MAE_摄氏度,首观测差分有符号偏差_摄氏度,空窗原因
3,高保真合法验证,630.5,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.6996251856624757,0.6369450160435267,0.6369450160435267,1.0770736694335938,1.085357666015625,0.4263840359261585,0.3250187465122768,0.31309247698102677,
3,高保真合法验证,630.5,冷端环温,后期100—200秒,100.0,200.0,false,true,50,0.604185571881729,0.5357177734375,-0.21475830078125,0.9122238159179688,0.926300048828125,0.7803977923551499,0.664388427734375,-0.53861083984375,
4,高保真合法验证,115.2,顶部红外,初期0—30秒,0.0,30.0,true,true,606,1.8365818810596028,1.421378560585551,-1.381464992812758,3.8210525512695312,5.433929443359375,1.8992670985604072,1.6405593318120875,1.6405593318120875,
4,高保真合法验证,115.2,顶部红外,中期30—100秒,30.0,100.0,false,true,1313,1.7449141254104095,1.4690862744252189,-0.16934145994978106,3.0135070800781243,3.832794189453125,2.9903767472172462,2.8526828646750646,2.8526828646750646,
4,高保真合法验证,115.2,顶部红外,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
4,高保真合法验证,403.0,顶部红外,初期0—30秒,0.0,30.0,true,true,606,4.323720140411388,3.7759719697555694,3.5063427210640987,7.0267486572265625,7.918243408203125,3.6270405150938645,2.704678979250464,-0.34959890031971935,
4,高保真合法验证,403.0,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,1.728368702767415,1.2939152676354433,-0.10797300930743553,3.2914978027343746,7.98980712890625,5.04843738417641,4.33153597780838,-3.953132926412617,
4,高保真合法验证,403.0,顶部红外,后期100—200秒,100.0,200.0,false,true,404,1.8050130935662883,1.3597215977040453,0.6069303609535425,3.46390380859375,7.602813720703125,4.010371580087094,3.5185194462333227,-3.2093907800496124,
4,高保真合法验证,630.5,顶部红外,初期0—30秒,0.0,30.0,true,true,606,13.16741386001248,12.070183583397512,11.402025594418825,18.933944702148438,22.424560546875,7.691727357032304,5.494017623343604,1.776604729604762,
4,高保真合法验证,630.5,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,4.408728189958965,3.640113520885916,2.187886860419244,9.10292358398437,14.58038330078125,11.403531080310785,10.685773518450828,-8.084645247416356,
4,高保真合法验证,630.5,顶部红外,后期100—200秒,100.0,200.0,false,true,909,5.812566656919076,4.057350084032924,-1.3441571315602416,12.068505859374989,27.3985595703125,14.093091706206227,12.955121758078214,-11.773448633205264,
4,高保真合法验证,115.2,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.7382793786430525,0.7203104654947916,-0.7203104654947916,0.9462600708007812,0.956787109375,0.4393084462390084,0.40839029947916666,-0.40839029947916666,
4,高保真合法验证,115.2,热端环温,中期30—100秒,30.0,100.0,false,true,70,1.5539507401561752,1.519712175641741,-1.519712175641741,1.995550537109375,2.07354736328125,1.2505995940167511,1.2077920096261163,-1.2077920096261163,
4,高保真合法验证,115.2,热端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
4,高保真合法验证,403.0,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.8660174047887418,0.8381856282552084,0.8381856282552084,1.1489608764648438,1.1632080078125,0.24979351638598776,0.20983276367187498,0.12233479817708334,
4,高保真合法验证,403.0,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.7490467088700365,0.6557094029017856,0.6557094029017856,1.2619598388671875,1.281768798828125,0.36706013441672486,0.3105939592633928,-0.060141427176339295,
4,高保真合法验证,403.0,热端环温,后期100—200秒,100.0,200.0,false,true,26,0.6901603466396056,0.684906005859375,0.684906005859375,0.8675308227539062,0.91748046875,0.09045799775247988,0.08031757061298078,-0.030944824218750003,
