方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,时刻_s,顶部网络入流_W_m2,顶部已知入流差_W_m2,底部网络外流_W_m2,底部固定温边界差_K,界面SiC热流_W_m2,界面Cu热流_W_m2,界面热流差_W_m2,界面温跳_K,界面Rc温跳约束差_K,网络储热率_W_m2,已知入流热预算差_W_m2,已知入流热预算差_W
F3,0,lf_same_physics_coarse,80000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,77186.1875,-2813.8125,114766.6171875,-0.926025390625,79000.4453125,124371.3828125,-45370.9375,4.9957275390625,-2.9043169021606445,1040.3456573486328,35806.9609375,101.2417984008789
F3,0,lf_same_physics_coarse,80000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,77748.2578125,-2251.7421875,117280.9453125,0.668212890625,71363.390625,132461.375,-61097.984375,4.89892578125,-2.237412929534912,219.43031311035162,37500.375,106.02981567382812
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,65461.0546875,-14538.9453125,17400.9375,0.16058349609375,53843.3359375,54017.34765625,-174.01171875,3.91021728515625,-1.474116325378418,1270.1588439941406,-61328.90625,-173.4033966064453
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,65503.484375,-14496.515625,17437.552734375,0.17388916015625,54049.93359375,53915.8984375,134.03515625,3.92535400390625,-1.4796390533447266,1271.2691345214844,-61291.1796875,-173.29672241210938
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,65613.3046875,-14386.6953125,17565.373046875,0.21368408203125,54677.703125,53603.23046875,1074.47265625,3.970703125,-1.4970669746398926,1275.4450225830078,-61159.1796875,-172.9235076904297
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,65737.453125,-14262.546875,17840.142578125,0.27960205078125,55749.19140625,53055.1328125,2694.05859375,4.04693603515625,-1.5279831886291504,1280.4201354980469,-60879.4375,-172.13255310058594
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,64213.8359375,-15786.1640625,22859.337890625,0.772705078125,64938.11328125,47776.48046875,17161.6328125,4.67730712890625,-1.8165040016174316,1219.652847290039,-55921.0078125,-158.11293029785156
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,58336.23828125,-21663.76171875,34372.1796875,1.22509765625,73956.7890625,42881.6796875,31075.109375,5.4664306640625,-1.9292478561401367,879.7013549804688,-44748.1171875,-126.52232360839844
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,49245.88671875,-30754.11328125,67157.3828125,1.59051513671875,66060.1484375,71159.8515625,-5099.703125,6.5301513671875,-0.07586336135864258,207.60374450683594,-12635.015625,-35.724666595458984
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,79037.625,-962.375,40490.84765625,0.0509033203125,34983.5078125,45993.22265625,-11009.71484375,2.06268310546875,-1.4356675148010254,1654.85888671875,-37854.29296875,-107.0304946899414
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,79276.1171875,-723.8828125,40611.08984375,0.06304931640625,35171.21875,46104.87890625,-10933.66015625,2.088134765625,-1.4289870262145996,1659.0079803466797,-37729.90234375,-106.67878723144531
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,79979.46875,-20.53125,40970.40234375,0.09906005859375,35747.2421875,46421.234375,-10673.9921875,2.16546630859375,-1.4092578887939453,1666.6004638671875,-37362.99609375,-105.6413803100586
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,81109.515625,1109.515625,41566.0234375,0.15777587890625,36749.4375,46885.453125,-10136.015625,2.29718017578125,-1.3777635097503662,1678.9697723388672,-36755.0078125,-103.9223403930664
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,88010.7265625,8010.7265625,46202.9140625,0.5582275390625,46348.71875,47669.08203125,-1320.36328125,3.46533203125,-1.1695399284362793,1670.0470581054688,-32127.0390625,-90.83706665039062
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,90841.9296875,10841.9296875,50385.734375,0.850341796875,59351.390625,43573.3828125,15778.0078125,5.0758056640625,-0.8593330383300781,1377.0148315429688,-28237.25,-79.83894348144531
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,81708.796875,1708.796875,55189.41015625,1.01226806640625,71847.53125,51634.83203125,20212.69921875,7.8486328125,0.6638798713684082,615.3669586181641,-24195.22265625,-68.4103775024414
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,69111.03125,-10888.96875,41305.09765625,-0.19989013671875,34596.5703125,26199.453125,8397.1171875,3.71539306640625,0.2557361125946045,937.1873779296875,-37757.71484375,-106.7574234008789
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,69207.7109375,-10792.2890625,41263.19140625,-0.19970703125,34826.5078125,26411.494140625,8415.013671875,3.73492431640625,0.2522735595703125,937.4433898925781,-37799.3671875,-106.87519073486328
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,69482.515625,-10517.484375,41121.75390625,-0.19927978515625,35520.30078125,27045.5703125,8474.73046875,3.793701171875,0.24167108535766602,936.3189697265625,-37941.92578125,-107.27826690673828
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,69889.9921875,-10110.0078125,40834.265625,-0.19842529296875,36688.8515625,28093.59375,8595.2578125,3.8922119140625,0.2233269214630127,932.7734832763672,-38232.9609375,-108.10115051269531
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,71006.625,-8993.375,36565.59375,-0.1839599609375,46261.52734375,35774.6875,10486.83984375,4.6807861328125,0.05463361740112305,855.4642791748047,-42578.94140625,-120.38912200927734
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,68450.8046875,-11549.1953125,29405.361328125,-0.1201171875,56892.58984375,43802.1875,13090.40234375,5.49945068359375,-0.18980836868286133,622.4584808349609,-49972.1796875,-141.2930145263672
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,59568.265625,-20431.734375,29788.94140625,0.31878662109375,63373.34375,65569.1015625,-2195.7578125,5.65576171875,-0.681572437286377,44.881576538085966,-50166.1796875,-141.84153747558594
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,76335.25,-3664.75,29882.05078125,-0.40850830078125,29239.703125,25197.296875,4042.40625,2.25439453125,-0.6695756912231445,2539.117645263672,-47578.83203125,-134.52598571777344
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,76488.484375,-3511.515625,30371.197265625,-0.40167236328125,29582.833984375,25921.404296875,3661.4296875,2.31072998046875,-0.6475534439086914,2536.256149291992,-47092.546875,-133.1510467529297
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,76942.203125,-3057.796875,31824.93359375,-0.38250732421875,30624.927734375,28077.2578125,2547.669921875,2.48089599609375,-0.5815966129302979,2524.3702545166016,-45650.6953125,-129.0742950439453
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,77678.8828125,-2321.1171875,34199.453125,-0.35418701171875,32401.138671875,31607.447265625,793.69140625,2.767578125,-0.4725356101989746,2502.7703704833984,-43297.77734375,-122.42158508300781
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,82795.671875,2795.671875,50597.16015625,-0.24560546875,47520.8359375,55460.1015625,-7939.265625,5.066162109375,0.31407880783081055,2163.8062133789062,-27239.03515625,-77.01655578613281
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,87060.7890625,7060.7890625,63677.1484375,-0.18487548828125,64436.91015625,70937.328125,-6500.41796875,7.4151611328125,0.9714703559875488,1522.6685485839844,-14800.18359375,-41.846534729003906
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,82798.2578125,2798.2578125,72295.5625,0.50128173828125,79309.328125,73957.6328125,5351.6953125,9.1888427734375,1.2579102516174316,514.4330596923828,-7190.0078125,-20.329267501831055
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,77673.9765625,-2326.0234375,66483.375,-1.26470947265625,39021.2421875,60949.734375,-21928.4921875,2.404052734375,-1.4980714321136475,1524.0850067138672,-11992.5390625,-33.908103942871094
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,77708.5546875,-2291.4453125,66416.328125,-1.2528076171875,39331.22265625,60883.06640625,-21551.84375,2.42694091796875,-1.506181240081787,1524.0292205810547,-12059.640625,-34.09783172607422
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,77798.640625,-2201.359375,66207.4375,-1.21759033203125,40270.8671875,60687.38671875,-20416.51953125,2.4959716796875,-1.5311150550842285,1521.7917938232422,-12270.7734375,-34.694793701171875
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,77904.0390625,-2095.9609375,65837.765625,-1.16046142578125,41867.4921875,60376.99609375,-18509.50390625,2.613037109375,-1.57371187210083,1517.5035552978516,-12644.734375,-35.75214385986328
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,77071.453125,-2928.546875,62898.796875,-0.76654052734375,55328.3984375,59044.65625,-3716.2578125,3.57177734375,-1.9610624313354492,1388.8249816894531,-15712.37890625,-44.42570495605469
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,74430.78125,-5569.21875,62031.1484375,-0.34783935546875,69010.1171875,61983.453125,7026.6640625,4.534423828125,-2.3665876388549805,1004.5276336669922,-16964.32421875,-47.96549606323242
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,71529.703125,-8470.296875,69935.53125,0.73883056640625,65310.66015625,81052.21875,-15741.55859375,4.91650390625,-1.6145620346069336,318.51237487792974,-9745.953125,-27.556034088134766
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,80668.4296875,668.4296875,26052.75,-0.796875,25469.560546875,29025.814453125,-3556.25390625,2.13043212890625,-0.41652393341064453,2703.6810302734375,-51243.5703125,-144.88778686523438
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,80750.6328125,750.6328125,26149.451171875,-0.77947998046875,25750.02734375,29073.392578125,-3323.365234375,2.1868896484375,-0.38811302185058594,2703.9618530273438,-51146.5859375,-144.6135711669922
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,80983.4140625,983.4140625,26423.6953125,-0.7293701171875,26616.525390625,29200.84765625,-2584.322265625,2.3590087890625,-0.3026437759399414,2702.0390625,-50874.265625,-143.84359741210938
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,81327.3515625,1327.3515625,26831.927734375,-0.65191650390625,28143.884765625,29363.326171875,-1219.44140625,2.65386962890625,-0.16051888465881348,2693.8758697509766,-50474.1953125,-142.71243286132812
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,82699.9453125,2699.9453125,28879.849609375,-0.24981689453125,43334.2890625,28777.44140625,14556.84765625,5.10693359375,0.7735047340393066,2343.7609252929688,-48776.390625,-137.91200256347656
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,83335.0078125,3335.0078125,31167.005859375,-0.01605224609375,62076.26171875,26298.150390625,35778.109375,7.45404052734375,1.2464146614074707,1466.3175811767578,-47366.67578125,-133.92611694335938
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,80730.7734375,730.7734375,36192.60546875,0.6253662109375,68984.8125,33172.51953125,35812.29296875,9.09124755859375,2.1927666664123535,458.5208740234375,-43348.875,-122.56605529785156
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,74015.640625,-5984.359375,74384.3359375,-1.0889892578125,77273.8125,115729.9140625,-38456.1015625,3.148681640625,-4.578699588775635,1612.0340881347656,-4003.6328125,-11.320005416870117
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,74001.203125,-5998.796875,74907.21875,-1.08502197265625,77578.796875,116301.25,-38722.453125,3.18084716796875,-4.577032089233398,1606.9917297363281,-3485.7890625,-9.855836868286133
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,73959.796875,-6040.203125,76474.703125,-1.073486328125,78484.875,118033.8046875,-39548.9296875,3.277099609375,-4.571387767791748,1591.831527709961,-1933.46875,-5.466753959655762
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,73898.3359375,-6101.6640625,79075.40625,-1.05560302734375,79962.1484375,120976.5390625,-41014.390625,3.43670654296875,-4.559508323669434,1564.5531158447266,639.9609375,1.809446930885315
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,74003.0,-5997.0,97471.8046875,-0.95257568359375,89654.09375,144999.1875,-55345.09375,4.62420654296875,-4.341202735900879,1224.7633514404297,18696.5703125,52.86330795288086
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,75719.59375,-4280.40625,108121.546875,-0.7891845703125,94484.75,165555.703125,-71070.953125,5.65838623046875,-3.790088653564453,678.5832366943359,28800.1328125,81.43045806884766
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,73300.5234375,-6699.4765625,119399.15625,0.30633544921875,81911.1796875,173775.296875,-91864.1171875,5.34552001953125,-2.845597267150879,109.04373168945318,39508.203125,111.7068099975586
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,72756.5,-7243.5,109346.09375,-1.2357177734375,73636.3984375,115247.9609375,-41611.5625,2.79052734375,-4.573112487792969,1646.708724975586,30992.8046875,87.63008880615234
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,72777.8203125,-7222.1796875,109955.921875,-1.23150634765625,73949.1328125,115811.9609375,-41862.828125,2.8212890625,-4.573624134063721,1643.8172912597656,31599.7421875,89.3461685180664
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,72842.40625,-7157.59375,111777.0,-1.21942138671875,74880.765625,117517.9609375,-42637.1953125,2.91357421875,-4.574501991271973,1630.8572082519531,33407.859375,94.45849609375
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,72953.03125,-7046.96875,114775.6171875,-1.200439453125,76408.75,120401.5,-43992.75,3.06689453125,-4.573980331420898,1607.661636352539,36383.28125,102.87130737304688
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,74145.9921875,-5854.0078125,135044.234375,-1.08599853515625,86953.7734375,143411.390625,-56457.6171875,4.226318359375,-4.469058990478516,1297.1410827636719,56341.375,159.30148315429688
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,76469.796875,-3530.203125,144135.265625,-0.9141845703125,93941.203125,162617.953125,-68676.75,5.305908203125,-4.088212013244629,757.2245788574219,64892.484375,183.4791717529297
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,74607.953125,-5392.046875,141986.09375,0.11785888671875,85678.34375,174547.625,-88869.28125,5.25146484375,-3.31636905670166,117.99285888671882,62104.09375,175.59518432617188
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,77271.4140625,-2728.5859375,74917.9140625,-1.236083984375,63703.76953125,97471.46875,-33767.69921875,2.39776611328125,-3.9726104736328125,1152.6048278808594,-3929.484375,-11.110355377197266
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,77302.734375,-2697.265625,75069.4296875,-1.23486328125,64005.66015625,97752.125,-33746.46484375,2.42041015625,-3.9801554679870605,1153.3653259277344,-3777.203125,-10.679790496826172
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,77389.1953125,-2610.8046875,75538.984375,-1.23101806640625,64905.19921875,98617.109375,-33711.91015625,2.48846435546875,-4.0020551681518555,1157.3405151367188,-3303.671875,-9.340911865234375
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,10,77510.1953125,-2489.8046875,76371.9453125,-1.2242431640625,66380.7109375,100134.234375,-33753.5234375,2.6015625,-4.036508560180664,1161.4272766113281,-2466.625,-6.974217891693115
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,50,77858.7890625,-2141.2109375,85272.3828125,-1.1304931640625,76445.671875,115141.0390625,-38695.3671875,3.4561767578125,-4.188390254974365,1130.616928100586,6403.0,18.104055404663086
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,100,78324.859375,-1675.140625,99459.953125,-0.8173828125,82527.1640625,136124.234375,-53597.0703125,4.2052001953125,-4.047515869140625,929.4268798828125,20389.3828125,57.64962387084961
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,200,79527.4453125,-472.5546875,111941.7578125,0.58087158203125,74769.8359375,152420.8125,-77650.9765625,4.1417236328125,-3.3352599143981934,254.34870910644537,32196.109375,91.03235626220703
F3,0,lf_contact_mismatch_coarse,80000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1,78067.375,-1932.625,38029.7109375,-0.385498046875,31050.6015625,37464.828125,-6414.2265625,1.8321533203125,-1.27290678024292,1705.9024353027344,-40264.38671875,-113.8448715209961
F3,0,lf_contact_mismatch_coarse,80000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2,78219.0546875,-1780.9453125,38153.23046875,-0.38653564453125,31405.671875,37517.8515625,-6112.1796875,1.8770751953125,-1.2634918689727783,1711.2373352050781,-40135.53125,-113.48054504394531
F3,0,lf_contact_mismatch_coarse,80000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,5,78660.6171875,-1339.3828125,38537.66796875,-0.38995361328125,32472.798828125,37697.6328125,-5224.833984375,2.0135498046875,-1.2337300777435303,1726.1112823486328,-39736.21875,-112.35150909423828
