方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,非观测时窗,非探针内部厚度加权RMSE_K
F2,2,lf_same_physics_coarse,50000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",1.2195972059884197
F3,2,lf_same_physics_coarse,50000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.3658048835491217
F3,2,lf_same_physics_coarse,50000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.9233208960931438
F3,2,lf_same_physics_coarse,50000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.9903539205471061
F2,3,lf_same_physics_coarse,50000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.7705757483442195
F2,3,lf_same_physics_coarse,50000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",3.127918977448304
F2,3,lf_same_physics_coarse,50000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",1.6955455789512746
F3,3,lf_same_physics_coarse,50000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.4812595246611817
F3,3,lf_same_physics_coarse,50000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.0783995446620325
F3,3,lf_same_physics_coarse,50000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.4705061524125131
F2,4,lf_same_physics_coarse,50000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",1.9466421875043092
F2,4,lf_same_physics_coarse,50000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.151210362764853
F2,4,lf_same_physics_coarse,50000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.3819952697883732
F3,4,lf_same_physics_coarse,50000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.148416765236608
F3,4,lf_same_physics_coarse,50000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.3287976505898187
F3,4,lf_same_physics_coarse,50000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.405527250098992
F2,0,lf_contact_mismatch_coarse,50000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.9068613271916925
F2,0,lf_contact_mismatch_coarse,50000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.5204205232669086
F2,0,lf_contact_mismatch_coarse,50000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",1.5049382622160845
F3,0,lf_contact_mismatch_coarse,50000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.5053298959520407
F3,0,lf_contact_mismatch_coarse,50000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.429234458013457
F3,0,lf_contact_mismatch_coarse,50000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.5466842341980508
F2,1,lf_contact_mismatch_coarse,50000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.660758565055621
F2,1,lf_contact_mismatch_coarse,50000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.734166402780872
F2,1,lf_contact_mismatch_coarse,50000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.7468333226615176
F3,1,lf_contact_mismatch_coarse,50000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.393817419690858
F3,1,lf_contact_mismatch_coarse,50000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.3897845069307655
F3,1,lf_contact_mismatch_coarse,50000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.754222149533208
F2,2,lf_contact_mismatch_coarse,50000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.81106272353665
F2,2,lf_contact_mismatch_coarse,50000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.4697819598756405
F2,2,lf_contact_mismatch_coarse,50000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.7512704236754383
F3,2,lf_contact_mismatch_coarse,50000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.234563068754123
F3,2,lf_contact_mismatch_coarse,50000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.7425179549955407
F3,2,lf_contact_mismatch_coarse,50000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",1.1329148046209279
F2,3,lf_contact_mismatch_coarse,50000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.8279209511530214
F2,3,lf_contact_mismatch_coarse,50000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.3265227571066074
F2,3,lf_contact_mismatch_coarse,50000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.7355450410252798
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.370191029503239
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.9902708282589716
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.47770033816208746
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.378006608651298
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.8244495851538247
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.9639418085891903
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.5491174432506285
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.9447882143718234
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.9067070994892086
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.246211295155586
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",3.30483541730042
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.0131898763810485
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.070948884034561
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",3.042625088798638
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.8578099989437084
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.931471127232077
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",1.7821668674658282
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.0546936074925937
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.474698257503981
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",3.5272747823464345
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.0450499970063971
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.304219140239637
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.957523681353851
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.6036764018157031
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.069398575907662
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.3921209249749946
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.069882428071123
F3,0,lf_same_physics_coarse,58000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.41103512067017
F3,0,lf_same_physics_coarse,58000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.697770561273386
F3,0,lf_same_physics_coarse,58000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.2374308964686556
F2,1,lf_same_physics_coarse,58000,hidden_test,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",2.6149235052510966
F2,1,lf_same_physics_coarse,58000,hidden_test,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",1.9857686530105068
F2,1,lf_same_physics_coarse,58000,hidden_test,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.8110100235678275
F3,1,lf_same_physics_coarse,58000,hidden_test,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.805780752222977
F3,1,lf_same_physics_coarse,58000,hidden_test,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.7825059057632973
F3,1,lf_same_physics_coarse,58000,hidden_test,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.834987619343051
F2,2,lf_same_physics_coarse,58000,hidden_test,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.066259819174196
F2,2,lf_same_physics_coarse,58000,hidden_test,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.6319431511565883
F2,2,lf_same_physics_coarse,58000,hidden_test,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.5482741619991762
F3,2,lf_same_physics_coarse,58000,hidden_test,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.8906861323583017
F3,2,lf_same_physics_coarse,58000,hidden_test,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.240652335937872
F3,2,lf_same_physics_coarse,58000,hidden_test,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.090101576792052
F2,3,lf_same_physics_coarse,58000,hidden_test,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.270367819793547
F2,3,lf_same_physics_coarse,58000,hidden_test,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",3.5305871673981555
F2,3,lf_same_physics_coarse,58000,hidden_test,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.8888748934546769
F3,3,lf_same_physics_coarse,58000,hidden_test,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.108649846195697
F3,3,lf_same_physics_coarse,58000,hidden_test,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.439853831470151
F3,3,lf_same_physics_coarse,58000,hidden_test,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.5964350777553583
F2,4,lf_same_physics_coarse,58000,hidden_test,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",2.3457377528645202
F2,4,lf_same_physics_coarse,58000,hidden_test,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",1.4361270410020406
F2,4,lf_same_physics_coarse,58000,hidden_test,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.46460557712923933
F3,4,lf_same_physics_coarse,58000,hidden_test,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",2.5642641630966074
F3,4,lf_same_physics_coarse,58000,hidden_test,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",1.6382140442464133
F3,4,lf_same_physics_coarse,58000,hidden_test,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.5014902988132904
F2,0,lf_contact_mismatch_coarse,58000,hidden_test,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.4287596560865183
F2,0,lf_contact_mismatch_coarse,58000,hidden_test,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.9404696939393835
F2,0,lf_contact_mismatch_coarse,58000,hidden_test,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.6993488816884081
F3,0,lf_contact_mismatch_coarse,58000,hidden_test,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.0664563884093665
F3,0,lf_contact_mismatch_coarse,58000,hidden_test,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.815493163501054
F3,0,lf_contact_mismatch_coarse,58000,hidden_test,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.6344422741686668
F2,1,lf_contact_mismatch_coarse,58000,hidden_test,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.251790667589018
F2,1,lf_contact_mismatch_coarse,58000,hidden_test,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",3.2032371559054917
F2,1,lf_contact_mismatch_coarse,58000,hidden_test,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.8772570135132558
F3,1,lf_contact_mismatch_coarse,58000,hidden_test,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.9450804389391845
F3,1,lf_contact_mismatch_coarse,58000,hidden_test,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.8083668165090376
F3,1,lf_contact_mismatch_coarse,58000,hidden_test,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.8264356707121977
F2,2,lf_contact_mismatch_coarse,58000,hidden_test,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.384623890254455
F2,2,lf_contact_mismatch_coarse,58000,hidden_test,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.8610364890689466
F2,2,lf_contact_mismatch_coarse,58000,hidden_test,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.8370623855349887
F3,2,lf_contact_mismatch_coarse,58000,hidden_test,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.756760781917895
F3,2,lf_contact_mismatch_coarse,58000,hidden_test,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.047946385658138
F3,2,lf_contact_mismatch_coarse,58000,hidden_test,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.2414031357779778
F2,3,lf_contact_mismatch_coarse,58000,hidden_test,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",4.4635247567232454
